"Eastern Date Hour","Zone Name","DAM Forecast Load","GMT Start Hour"
"2013/01/12 18:00:00","WEST","1841","23"
"2013/01/12 19:00:00","CAPITL","1382","0"
"2013/01/12 19:00:00","CENTRL","1820","0"
"2013/01/12 19:00:00","DUNWOD","726","0"
"2013/01/12 19:00:00","GENESE","1135","0"
"2013/01/12 19:00:00","HUD VL","1190","0"
"2013/01/12 19:00:00","LONGIL","2660","0"
"2013/01/12 19:00:00","MHK VL","916","0"
"2013/01/12 19:00:00","MILLWD","368","0"
"2013/01/12 19:00:00","N.Y.C.","5799","0"
"2013/01/12 19:00:00","NORTH","796","0"
"2013/01/12 19:00:00","WEST","1817","0"
"2013/01/12 20:00:00","CAPITL","1343","1"
"2013/01/12 20:00:00","CENTRL","1773","1"
"2013/01/12 20:00:00","DUNWOD","709","1"
"2013/01/12 20:00:00","GENESE","1107","1"
"2013/01/12 20:00:00","HUD VL","1165","1"
"2013/01/12 20:00:00","LONGIL","2588","1"
"2013/01/12 20:00:00","MHK VL","890","1"
"2013/01/12 20:00:00","MILLWD","357","1"
"2013/01/12 20:00:00","N.Y.C.","5677","1"
"2013/01/12 20:00:00","NORTH","791","1"
"2013/01/12 20:00:00","WEST","1785","1"
"2013/01/12 21:00:00","CAPITL","1283","2"
"2013/01/12 21:00:00","CENTRL","1712","2"
"2013/01/12 21:00:00","DUNWOD","689","2"
"2013/01/12 21:00:00","GENESE","1065","2"
"2013/01/12 21:00:00","HUD VL","1121","2"
"2013/01/12 21:00:00","LONGIL","2502","2"
"2013/01/12 21:00:00","MHK VL","845","2"
"2013/01/12 21:00:00","MILLWD","344","2"
"2013/01/12 21:00:00","N.Y.C.","5533","2"
"2013/01/12 21:00:00","NORTH","779","2"
"2013/01/12 21:00:00","WEST","1732","2"
"2013/01/12 22:00:00","CAPITL","1201","3"
"2013/01/12 22:00:00","CENTRL","1614","3"
"2013/01/12 22:00:00","DUNWOD","653","3"
"2013/01/12 22:00:00","GENESE","1004","3"
"2013/01/12 22:00:00","HUD VL","1047","3"
"2013/01/12 22:00:00","LONGIL","2353","3"
"2013/01/12 22:00:00","MHK VL","785","3"
"2013/01/12 22:00:00","MILLWD","322","3"
"2013/01/12 22:00:00","N.Y.C.","5342","3"
"2013/01/12 22:00:00","NORTH","768","3"
"2013/01/12 22:00:00","WEST","1661","3"
"2013/01/12 23:00:00","CAPITL","1109","4"
"2013/01/12 23:00:00","CENTRL","1507","4"
"2013/01/12 23:00:00","DUNWOD","603","4"
"2013/01/12 23:00:00","GENESE","931","4"
"2013/01/12 23:00:00","HUD VL","964","4"
"2013/01/12 23:00:00","LONGIL","2153","4"
"2013/01/12 23:00:00","MHK VL","731","4"
"2013/01/12 23:00:00","MILLWD","291","4"
"2013/01/12 23:00:00","N.Y.C.","5060","4"
"2013/01/12 23:00:00","NORTH","749","4"
"2013/01/12 23:00:00","WEST","1559","4"
"2013/01/13 00:00:00","CAPITL","1066","5"
"2013/01/13 00:00:00","CENTRL","1467","5"
"2013/01/13 00:00:00","DUNWOD","571","5"
"2013/01/13 00:00:00","GENESE","878","5"
"2013/01/13 00:00:00","HUD VL","888","5"
"2013/01/13 00:00:00","LONGIL","1983","5"
"2013/01/13 00:00:00","MHK VL","710","5"
"2013/01/13 00:00:00","MILLWD","275","5"
"2013/01/13 00:00:00","N.Y.C.","4746","5"
"2013/01/13 00:00:00","NORTH","750","5"
"2013/01/13 00:00:00","WEST","1468","5"
"2013/01/13 01:00:00","CAPITL","1020","6"
"2013/01/13 01:00:00","CENTRL","1411","6"
"2013/01/13 01:00:00","DUNWOD","529","6"
"2013/01/13 01:00:00","GENESE","842","6"
"2013/01/13 01:00:00","HUD VL","845","6"
"2013/01/13 01:00:00","LONGIL","1850","6"
"2013/01/13 01:00:00","MHK VL","676","6"
"2013/01/13 01:00:00","MILLWD","257","6"
"2013/01/13 01:00:00","N.Y.C.","4512","6"
"2013/01/13 01:00:00","NORTH","745","6"
"2013/01/13 01:00:00","WEST","1424","6"
"2013/01/13 02:00:00","CAPITL","992","7"
"2013/01/13 02:00:00","CENTRL","1374","7"
"2013/01/13 02:00:00","DUNWOD","505","7"
"2013/01/13 02:00:00","GENESE","819","7"
"2013/01/13 02:00:00","HUD VL","818","7"
"2013/01/13 02:00:00","LONGIL","1761","7"
"2013/01/13 02:00:00","MHK VL","657","7"
"2013/01/13 02:00:00","MILLWD","248","7"
"2013/01/13 02:00:00","N.Y.C.","4344","7"
"2013/01/13 02:00:00","NORTH","735","7"
"2013/01/13 02:00:00","WEST","1398","7"
"2013/01/13 03:00:00","CAPITL","980","8"
"2013/01/13 03:00:00","CENTRL","1353","8"
"2013/01/13 03:00:00","DUNWOD","495","8"
"2013/01/13 03:00:00","GENESE","805","8"
"2013/01/13 03:00:00","HUD VL","805","8"
"2013/01/13 03:00:00","LONGIL","1707","8"
"2013/01/13 03:00:00","MHK VL","647","8"
"2013/01/13 03:00:00","MILLWD","241","8"
"2013/01/13 03:00:00","N.Y.C.","4256","8"
"2013/01/13 03:00:00","NORTH","725","8"
"2013/01/13 03:00:00","WEST","1383","8"
"2013/01/13 04:00:00","CAPITL","952","9"
"2013/01/13 04:00:00","CENTRL","1310","9"
"2013/01/13 04:00:00","DUNWOD","485","9"
"2013/01/13 04:00:00","GENESE","778","9"
"2013/01/13 04:00:00","HUD VL","784","9"
"2013/01/13 04:00:00","LONGIL","1656","9"
"2013/01/13 04:00:00","MHK VL","632","9"
"2013/01/13 04:00:00","MILLWD","230","9"
"2013/01/13 04:00:00","N.Y.C.","4158","9"
"2013/01/13 04:00:00","NORTH","713","9"
"2013/01/13 04:00:00","WEST","1350","9"
"2013/01/13 05:00:00","CAPITL","943","10"
"2013/01/13 05:00:00","CENTRL","1328","10"
"2013/01/13 05:00:00","DUNWOD","476","10"
"2013/01/13 05:00:00","GENESE","783","10"
"2013/01/13 05:00:00","HUD VL","783","10"
"2013/01/13 05:00:00","LONGIL","1645","10"
"2013/01/13 05:00:00","MHK VL","638","10"
"2013/01/13 05:00:00","MILLWD","232","10"
"2013/01/13 05:00:00","N.Y.C.","4112","10"
"2013/01/13 05:00:00","NORTH","717","10"
"2013/01/13 05:00:00","WEST","1344","10"
"2013/01/13 06:00:00","CAPITL","1003","11"
"2013/01/13 06:00:00","CENTRL","1407","11"
"2013/01/13 06:00:00","DUNWOD","491","11"
"2013/01/13 06:00:00","GENESE","823","11"
"2013/01/13 06:00:00","HUD VL","835","11"
"2013/01/13 06:00:00","LONGIL","1724","11"
"2013/01/13 06:00:00","MHK VL","683","11"
"2013/01/13 06:00:00","MILLWD","255","11"
"2013/01/13 06:00:00","N.Y.C.","4197","11"
"2013/01/13 06:00:00","NORTH","726","11"
"2013/01/13 06:00:00","WEST","1385","11"
"2013/01/13 07:00:00","CAPITL","1109","12"
"2013/01/13 07:00:00","CENTRL","1527","12"
"2013/01/13 07:00:00","DUNWOD","534","12"
"2013/01/13 07:00:00","GENESE","890","12"
"2013/01/13 07:00:00","HUD VL","904","12"
"2013/01/13 07:00:00","LONGIL","1867","12"
"2013/01/13 07:00:00","MHK VL","748","12"
"2013/01/13 07:00:00","MILLWD","284","12"
"2013/01/13 07:00:00","N.Y.C.","4412","12"
"2013/01/13 07:00:00","NORTH","747","12"
"2013/01/13 07:00:00","WEST","1467","12"
"2013/01/13 08:00:00","CAPITL","1161","13"
"2013/01/13 08:00:00","CENTRL","1568","13"
"2013/01/13 08:00:00","DUNWOD","555","13"
"2013/01/13 08:00:00","GENESE","917","13"
"2013/01/13 08:00:00","HUD VL","952","13"
"2013/01/13 08:00:00","LONGIL","1982","13"
"2013/01/13 08:00:00","MHK VL","783","13"
"2013/01/13 08:00:00","MILLWD","301","13"
"2013/01/13 08:00:00","N.Y.C.","4677","13"
"2013/01/13 08:00:00","NORTH","760","13"
"2013/01/13 08:00:00","WEST","1500","13"
"2013/01/13 09:00:00","CAPITL","1205","14"
"2013/01/13 09:00:00","CENTRL","1605","14"
"2013/01/13 09:00:00","DUNWOD","576","14"
"2013/01/13 09:00:00","GENESE","945","14"
"2013/01/13 09:00:00","HUD VL","989","14"
"2013/01/13 09:00:00","LONGIL","2080","14"
"2013/01/13 09:00:00","MHK VL","809","14"
"2013/01/13 09:00:00","MILLWD","312","14"
"2013/01/13 09:00:00","N.Y.C.","4958","14"
"2013/01/13 09:00:00","NORTH","767","14"
"2013/01/13 09:00:00","WEST","1532","14"
"2013/01/13 10:00:00","CAPITL","1229","15"
"2013/01/13 10:00:00","CENTRL","1631","15"
"2013/01/13 10:00:00","DUNWOD","591","15"
"2013/01/13 10:00:00","GENESE","967","15"
"2013/01/13 10:00:00","HUD VL","1009","15"
"2013/01/13 10:00:00","LONGIL","2155","15"
"2013/01/13 10:00:00","MHK VL","823","15"
"2013/01/13 10:00:00","MILLWD","313","15"
"2013/01/13 10:00:00","N.Y.C.","5167","15"
"2013/01/13 10:00:00","NORTH","772","15"
"2013/01/13 10:00:00","WEST","1555","15"
"2013/01/13 11:00:00","CAPITL","1237","16"
"2013/01/13 11:00:00","CENTRL","1640","16"
"2013/01/13 11:00:00","DUNWOD","598","16"
"2013/01/13 11:00:00","GENESE","981","16"
"2013/01/13 11:00:00","HUD VL","1017","16"
"2013/01/13 11:00:00","LONGIL","2190","16"
"2013/01/13 11:00:00","MHK VL","824","16"
"2013/01/13 11:00:00","MILLWD","313","16"
"2013/01/13 11:00:00","N.Y.C.","5291","16"
"2013/01/13 11:00:00","NORTH","769","16"
"2013/01/13 11:00:00","WEST","1573","16"
"2013/01/13 12:00:00","CAPITL","1218","17"
"2013/01/13 12:00:00","CENTRL","1631","17"
"2013/01/13 12:00:00","DUNWOD","595","17"
"2013/01/13 12:00:00","GENESE","981","17"
"2013/01/13 12:00:00","HUD VL","1007","17"
"2013/01/13 12:00:00","LONGIL","2195","17"
"2013/01/13 12:00:00","MHK VL","813","17"
"2013/01/13 12:00:00","MILLWD","307","17"
"2013/01/13 12:00:00","N.Y.C.","5363","17"
"2013/01/13 12:00:00","NORTH","765","17"
"2013/01/13 12:00:00","WEST","1574","17"
"2013/01/13 13:00:00","CAPITL","1206","18"
"2013/01/13 13:00:00","CENTRL","1611","18"
"2013/01/13 13:00:00","DUNWOD","592","18"
"2013/01/13 13:00:00","GENESE","979","18"
"2013/01/13 13:00:00","HUD VL","998","18"
"2013/01/13 13:00:00","LONGIL","2182","18"
"2013/01/13 13:00:00","MHK VL","802","18"
"2013/01/13 13:00:00","MILLWD","298","18"
"2013/01/13 13:00:00","N.Y.C.","5379","18"
"2013/01/13 13:00:00","NORTH","758","18"
"2013/01/13 13:00:00","WEST","1582","18"
"2013/01/13 14:00:00","CAPITL","1191","19"
"2013/01/13 14:00:00","CENTRL","1599","19"
"2013/01/13 14:00:00","DUNWOD","591","19"
"2013/01/13 14:00:00","GENESE","973","19"
"2013/01/13 14:00:00","HUD VL","989","19"
"2013/01/13 14:00:00","LONGIL","2173","19"
"2013/01/13 14:00:00","MHK VL","793","19"
"2013/01/13 14:00:00","MILLWD","291","19"
"2013/01/13 14:00:00","N.Y.C.","5369","19"
"2013/01/13 14:00:00","NORTH","748","19"
"2013/01/13 14:00:00","WEST","1582","19"
"2013/01/13 15:00:00","CAPITL","1203","20"
"2013/01/13 15:00:00","CENTRL","1596","20"
"2013/01/13 15:00:00","DUNWOD","596","20"
"2013/01/13 15:00:00","GENESE","979","20"
"2013/01/13 15:00:00","HUD VL","992","20"
"2013/01/13 15:00:00","LONGIL","2193","20"
"2013/01/13 15:00:00","MHK VL","791","20"
"2013/01/13 15:00:00","MILLWD","292","20"
"2013/01/13 15:00:00","N.Y.C.","5357","20"
"2013/01/13 15:00:00","NORTH","751","20"
"2013/01/13 15:00:00","WEST","1582","20"
"2013/01/13 16:00:00","CAPITL","1259","21"
"2013/01/13 16:00:00","CENTRL","1657","21"
"2013/01/13 16:00:00","DUNWOD","624","21"
"2013/01/13 16:00:00","GENESE","1012","21"
"2013/01/13 16:00:00","HUD VL","1037","21"
"2013/01/13 16:00:00","LONGIL","2310","21"
"2013/01/13 16:00:00","MHK VL","823","21"
"2013/01/13 16:00:00","MILLWD","310","21"
"2013/01/13 16:00:00","N.Y.C.","5462","21"
"2013/01/13 16:00:00","NORTH","766","21"
"2013/01/13 16:00:00","WEST","1625","21"
"2013/01/13 17:00:00","CAPITL","1388","22"
"2013/01/13 17:00:00","CENTRL","1822","22"
"2013/01/13 17:00:00","DUNWOD","701","22"
"2013/01/13 17:00:00","GENESE","1119","22"
"2013/01/13 17:00:00","HUD VL","1160","22"
"2013/01/13 17:00:00","LONGIL","2601","22"
"2013/01/13 17:00:00","MHK VL","907","22"
"2013/01/13 17:00:00","MILLWD","356","22"
"2013/01/13 17:00:00","N.Y.C.","5819","22"
"2013/01/13 17:00:00","NORTH","787","22"
"2013/01/13 17:00:00","WEST","1748","22"
"2013/01/13 18:00:00","CAPITL","1404","23"
"2013/01/13 18:00:00","CENTRL","1858","23"
"2013/01/13 18:00:00","DUNWOD","726","23"
"2013/01/13 18:00:00","GENESE","1148","23"
"2013/01/13 18:00:00","HUD VL","1186","23"
"2013/01/13 18:00:00","LONGIL","2673","23"
"2013/01/13 18:00:00","MHK VL","921","23"
"2013/01/13 18:00:00","MILLWD","371","23"
"2013/01/13 18:00:00","N.Y.C.","5909","23"
"2013/01/13 18:00:00","NORTH","778","23"
"2013/01/13 18:00:00","WEST","1793","23"
"2013/01/13 19:00:00","CAPITL","1367","0"
"2013/01/13 19:00:00","CENTRL","1827","0"
"2013/01/13 19:00:00","DUNWOD","724","0"
"2013/01/13 19:00:00","GENESE","1122","0"
"2013/01/13 19:00:00","HUD VL","1160","0"
"2013/01/13 19:00:00","LONGIL","2617","0"
"2013/01/13 19:00:00","MHK VL","901","0"
"2013/01/13 19:00:00","MILLWD","364","0"
"2013/01/13 19:00:00","N.Y.C.","5857","0"
"2013/01/13 19:00:00","NORTH","773","0"
"2013/01/13 19:00:00","WEST","1780","0"
"2013/01/13 20:00:00","CAPITL","1320","1"
"2013/01/13 20:00:00","CENTRL","1773","1"
"2013/01/13 20:00:00","DUNWOD","710","1"
"2013/01/13 20:00:00","GENESE","1093","1"
"2013/01/13 20:00:00","HUD VL","1125","1"
"2013/01/13 20:00:00","LONGIL","2543","1"
"2013/01/13 20:00:00","MHK VL","868","1"
"2013/01/13 20:00:00","MILLWD","353","1"
"2013/01/13 20:00:00","N.Y.C.","5766","1"
"2013/01/13 20:00:00","NORTH","766","1"
"2013/01/13 20:00:00","WEST","1754","1"
"2013/01/13 21:00:00","CAPITL","1242","2"
"2013/01/13 21:00:00","CENTRL","1696","2"
"2013/01/13 21:00:00","DUNWOD","682","2"
"2013/01/13 21:00:00","GENESE","1048","2"
"2013/01/13 21:00:00","HUD VL","1070","2"
"2013/01/13 21:00:00","LONGIL","2424","2"
"2013/01/13 21:00:00","MHK VL","813","2"
"2013/01/13 21:00:00","MILLWD","331","2"
"2013/01/13 21:00:00","N.Y.C.","5606","2"
"2013/01/13 21:00:00","NORTH","750","2"
"2013/01/13 21:00:00","WEST","1709","2"
"2013/01/13 22:00:00","CAPITL","1147","3"
"2013/01/13 22:00:00","CENTRL","1585","3"
"2013/01/13 22:00:00","DUNWOD","635","3"
"2013/01/13 22:00:00","GENESE","987","3"
"2013/01/13 22:00:00","HUD VL","989","3"
"2013/01/13 22:00:00","LONGIL","2236","3"
"2013/01/13 22:00:00","MHK VL","752","3"
"2013/01/13 22:00:00","MILLWD","301","3"
"2013/01/13 22:00:00","N.Y.C.","5343","3"
"2013/01/13 22:00:00","NORTH","735","3"
"2013/01/13 22:00:00","WEST","1647","3"
"2013/01/13 23:00:00","CAPITL","1057","4"
"2013/01/13 23:00:00","CENTRL","1477","4"
"2013/01/13 23:00:00","DUNWOD","579","4"
"2013/01/13 23:00:00","GENESE","924","4"
"2013/01/13 23:00:00","HUD VL","904","4"
"2013/01/13 23:00:00","LONGIL","2012","4"
"2013/01/13 23:00:00","MHK VL","697","4"
"2013/01/13 23:00:00","MILLWD","268","4"
"2013/01/13 23:00:00","N.Y.C.","5003","4"
"2013/01/13 23:00:00","NORTH","717","4"
"2013/01/13 23:00:00","WEST","1565","4"
"2013/01/14 00:00:00","CAPITL","1007","5"
"2013/01/14 00:00:00","CENTRL","1430","5"
"2013/01/14 00:00:00","DUNWOD","543","5"
"2013/01/14 00:00:00","GENESE","862","5"
"2013/01/14 00:00:00","HUD VL","840","5"
"2013/01/14 00:00:00","LONGIL","1853","5"
"2013/01/14 00:00:00","MHK VL","661","5"
"2013/01/14 00:00:00","MILLWD","256","5"
"2013/01/14 00:00:00","N.Y.C.","4680","5"
"2013/01/14 00:00:00","NORTH","720","5"
"2013/01/14 00:00:00","WEST","1458","5"
"2013/01/14 01:00:00","CAPITL","969","6"
"2013/01/14 01:00:00","CENTRL","1384","6"
"2013/01/14 01:00:00","DUNWOD","502","6"
"2013/01/14 01:00:00","GENESE","828","6"
"2013/01/14 01:00:00","HUD VL","809","6"
"2013/01/14 01:00:00","LONGIL","1744","6"
"2013/01/14 01:00:00","MHK VL","634","6"
"2013/01/14 01:00:00","MILLWD","246","6"
"2013/01/14 01:00:00","N.Y.C.","4437","6"
"2013/01/14 01:00:00","NORTH","716","6"
"2013/01/14 01:00:00","WEST","1419","6"
"2013/01/14 02:00:00","CAPITL","952","7"
"2013/01/14 02:00:00","CENTRL","1360","7"
"2013/01/14 02:00:00","DUNWOD","482","7"
"2013/01/14 02:00:00","GENESE","812","7"
"2013/01/14 02:00:00","HUD VL","792","7"
"2013/01/14 02:00:00","LONGIL","1679","7"
"2013/01/14 02:00:00","MHK VL","618","7"
"2013/01/14 02:00:00","MILLWD","242","7"
"2013/01/14 02:00:00","N.Y.C.","4284","7"
"2013/01/14 02:00:00","NORTH","713","7"
"2013/01/14 02:00:00","WEST","1406","7"
"2013/01/14 03:00:00","CAPITL","948","8"
"2013/01/14 03:00:00","CENTRL","1356","8"
"2013/01/14 03:00:00","DUNWOD","474","8"
"2013/01/14 03:00:00","GENESE","812","8"
"2013/01/14 03:00:00","HUD VL","786","8"
"2013/01/14 03:00:00","LONGIL","1648","8"
"2013/01/14 03:00:00","MHK VL","616","8"
"2013/01/14 03:00:00","MILLWD","239","8"
"2013/01/14 03:00:00","N.Y.C.","4221","8"
"2013/01/14 03:00:00","NORTH","709","8"
"2013/01/14 03:00:00","WEST","1401","8"
"2013/01/14 04:00:00","CAPITL","969","9"
"2013/01/14 04:00:00","CENTRL","1403","9"
"2013/01/14 04:00:00","DUNWOD","485","9"
"2013/01/14 04:00:00","GENESE","844","9"
"2013/01/14 04:00:00","HUD VL","801","9"
"2013/01/14 04:00:00","LONGIL","1675","9"
"2013/01/14 04:00:00","MHK VL","639","9"
"2013/01/14 04:00:00","MILLWD","243","9"
"2013/01/14 04:00:00","N.Y.C.","4244","9"
"2013/01/14 04:00:00","NORTH","714","9"
"2013/01/14 04:00:00","WEST","1436","9"
"2013/01/14 05:00:00","CAPITL","1029","10"
"2013/01/14 05:00:00","CENTRL","1510","10"
"2013/01/14 05:00:00","DUNWOD","509","10"
"2013/01/14 05:00:00","GENESE","912","10"
"2013/01/14 05:00:00","HUD VL","850","10"
"2013/01/14 05:00:00","LONGIL","1779","10"
"2013/01/14 05:00:00","MHK VL","684","10"
"2013/01/14 05:00:00","MILLWD","264","10"
"2013/01/14 05:00:00","N.Y.C.","4458","10"
"2013/01/14 05:00:00","NORTH","729","10"
"2013/01/14 05:00:00","WEST","1511","10"
"2013/01/14 06:00:00","CAPITL","1170","11"
"2013/01/14 06:00:00","CENTRL","1707","11"
"2013/01/14 06:00:00","DUNWOD","581","11"
"2013/01/14 06:00:00","GENESE","1043","11"
"2013/01/14 06:00:00","HUD VL","955","11"
"2013/01/14 06:00:00","LONGIL","2019","11"
"2013/01/14 06:00:00","MHK VL","789","11"
"2013/01/14 06:00:00","MILLWD","300","11"
"2013/01/14 06:00:00","N.Y.C.","4986","11"
"2013/01/14 06:00:00","NORTH","757","11"
"2013/01/14 06:00:00","WEST","1678","11"
"2013/01/14 07:00:00","CAPITL","1285","12"
"2013/01/14 07:00:00","CENTRL","1857","12"
"2013/01/14 07:00:00","DUNWOD","655","12"
"2013/01/14 07:00:00","GENESE","1146","12"
"2013/01/14 07:00:00","HUD VL","1031","12"
"2013/01/14 07:00:00","LONGIL","2234","12"
"2013/01/14 07:00:00","MHK VL","870","12"
"2013/01/14 07:00:00","MILLWD","326","12"
"2013/01/14 07:00:00","N.Y.C.","5569","12"
"2013/01/14 07:00:00","NORTH","776","12"
"2013/01/14 07:00:00","WEST","1831","12"
"2013/01/14 08:00:00","CAPITL","1298","13"
"2013/01/14 08:00:00","CENTRL","1871","13"
"2013/01/14 08:00:00","DUNWOD","670","13"
"2013/01/14 08:00:00","GENESE","1166","13"
"2013/01/14 08:00:00","HUD VL","1051","13"
"2013/01/14 08:00:00","LONGIL","2315","13"
"2013/01/14 08:00:00","MHK VL","880","13"
"2013/01/14 08:00:00","MILLWD","329","13"
"2013/01/14 08:00:00","N.Y.C.","5950","13"
"2013/01/14 08:00:00","NORTH","779","13"
"2013/01/14 08:00:00","WEST","1869","13"
"2013/01/14 09:00:00","CAPITL","1321","14"
"2013/01/14 09:00:00","CENTRL","1902","14"
"2013/01/14 09:00:00","DUNWOD","680","14"
"2013/01/14 09:00:00","GENESE","1189","14"
"2013/01/14 09:00:00","HUD VL","1068","14"
"2013/01/14 09:00:00","LONGIL","2367","14"
"2013/01/14 09:00:00","MHK VL","894","14"
"2013/01/14 09:00:00","MILLWD","329","14"
"2013/01/14 09:00:00","N.Y.C.","6197","14"
"2013/01/14 09:00:00","NORTH","783","14"
"2013/01/14 09:00:00","WEST","1896","14"
"2013/01/14 10:00:00","CAPITL","1342","15"
"2013/01/14 10:00:00","CENTRL","1936","15"
"2013/01/14 10:00:00","DUNWOD","686","15"
"2013/01/14 10:00:00","GENESE","1208","15"
"2013/01/14 10:00:00","HUD VL","1081","15"
"2013/01/14 10:00:00","LONGIL","2411","15"
"2013/01/14 10:00:00","MHK VL","909","15"
"2013/01/14 10:00:00","MILLWD","326","15"
"2013/01/14 10:00:00","N.Y.C.","6315","15"
"2013/01/14 10:00:00","NORTH","786","15"
"2013/01/14 10:00:00","WEST","1920","15"
"2013/01/14 11:00:00","CAPITL","1343","16"
"2013/01/14 11:00:00","CENTRL","1950","16"
"2013/01/14 11:00:00","DUNWOD","686","16"
"2013/01/14 11:00:00","GENESE","1216","16"
"2013/01/14 11:00:00","HUD VL","1082","16"
"2013/01/14 11:00:00","LONGIL","2427","16"
"2013/01/14 11:00:00","MHK VL","915","16"
"2013/01/14 11:00:00","MILLWD","325","16"
"2013/01/14 11:00:00","N.Y.C.","6369","16"
"2013/01/14 11:00:00","NORTH","785","16"
"2013/01/14 11:00:00","WEST","1928","16"
"2013/01/14 12:00:00","CAPITL","1331","17"
"2013/01/14 12:00:00","CENTRL","1952","17"
"2013/01/14 12:00:00","DUNWOD","681","17"
"2013/01/14 12:00:00","GENESE","1208","17"
"2013/01/14 12:00:00","HUD VL","1073","17"
"2013/01/14 12:00:00","LONGIL","2420","17"
"2013/01/14 12:00:00","MHK VL","908","17"
"2013/01/14 12:00:00","MILLWD","320","17"
"2013/01/14 12:00:00","N.Y.C.","6402","17"
"2013/01/14 12:00:00","NORTH","785","17"
"2013/01/14 12:00:00","WEST","1923","17"
"2013/01/14 13:00:00","CAPITL","1324","18"
"2013/01/14 13:00:00","CENTRL","1935","18"
"2013/01/14 13:00:00","DUNWOD","680","18"
"2013/01/14 13:00:00","GENESE","1203","18"
"2013/01/14 13:00:00","HUD VL","1069","18"
"2013/01/14 13:00:00","LONGIL","2407","18"
"2013/01/14 13:00:00","MHK VL","905","18"
"2013/01/14 13:00:00","MILLWD","316","18"
"2013/01/14 13:00:00","N.Y.C.","6406","18"
"2013/01/14 13:00:00","NORTH","785","18"
"2013/01/14 13:00:00","WEST","1926","18"
"2013/01/14 14:00:00","CAPITL","1309","19"
"2013/01/14 14:00:00","CENTRL","1912","19"
"2013/01/14 14:00:00","DUNWOD","681","19"
"2013/01/14 14:00:00","GENESE","1195","19"
"2013/01/14 14:00:00","HUD VL","1062","19"
"2013/01/14 14:00:00","LONGIL","2402","19"
"2013/01/14 14:00:00","MHK VL","896","19"
"2013/01/14 14:00:00","MILLWD","312","19"
"2013/01/14 14:00:00","N.Y.C.","6396","19"
"2013/01/14 14:00:00","NORTH","779","19"
"2013/01/14 14:00:00","WEST","1910","19"
"2013/01/14 15:00:00","CAPITL","1317","20"
"2013/01/14 15:00:00","CENTRL","1898","20"
"2013/01/14 15:00:00","DUNWOD","685","20"
"2013/01/14 15:00:00","GENESE","1195","20"
"2013/01/14 15:00:00","HUD VL","1063","20"
"2013/01/14 15:00:00","LONGIL","2419","20"
"2013/01/14 15:00:00","MHK VL","890","20"
"2013/01/14 15:00:00","MILLWD","317","20"
"2013/01/14 15:00:00","N.Y.C.","6395","20"
"2013/01/14 15:00:00","NORTH","784","20"
"2013/01/14 15:00:00","WEST","1888","20"
"2013/01/14 16:00:00","CAPITL","1366","21"
"2013/01/14 16:00:00","CENTRL","1942","21"
"2013/01/14 16:00:00","DUNWOD","706","21"
"2013/01/14 16:00:00","GENESE","1213","21"
"2013/01/14 16:00:00","HUD VL","1103","21"
"2013/01/14 16:00:00","LONGIL","2523","21"
"2013/01/14 16:00:00","MHK VL","914","21"
"2013/01/14 16:00:00","MILLWD","334","21"
"2013/01/14 16:00:00","N.Y.C.","6500","21"
"2013/01/14 16:00:00","NORTH","796","21"
"2013/01/14 16:00:00","WEST","1912","21"
"2013/01/14 17:00:00","CAPITL","1505","22"
"2013/01/14 17:00:00","CENTRL","2095","22"
"2013/01/14 17:00:00","DUNWOD","776","22"
"2013/01/14 17:00:00","GENESE","1320","22"
"2013/01/14 17:00:00","HUD VL","1231","22"
"2013/01/14 17:00:00","LONGIL","2810","22"
"2013/01/14 17:00:00","MHK VL","999","22"
"2013/01/14 17:00:00","MILLWD","377","22"
"2013/01/14 17:00:00","N.Y.C.","6746","22"
"2013/01/14 17:00:00","NORTH","819","22"
"2013/01/14 17:00:00","WEST","2036","22"
"2013/01/14 18:00:00","CAPITL","1532","23"
"2013/01/14 18:00:00","CENTRL","2129","23"
"2013/01/14 18:00:00","DUNWOD","799","23"
"2013/01/14 18:00:00","GENESE","1349","23"
"2013/01/14 18:00:00","HUD VL","1270","23"
"2013/01/14 18:00:00","LONGIL","2898","23"
"2013/01/14 18:00:00","MHK VL","1015","23"
"2013/01/14 18:00:00","MILLWD","396","23"
"2013/01/14 18:00:00","N.Y.C.","6673","23"
"2013/01/14 18:00:00","NORTH","817","23"
